,Ask,BaseVolume,Bid,High,Last,Low,OpenBuy,OpenSell,time
34071,5.52e-05,106.52443508,5.481e-05,5.757e-05,5.485e-05,5.215e-05,299.0,2378.0,2018-03-04T12:00:00Z
34072,5.516e-05,107.19404153,5.423e-05,5.757e-05,5.518e-05,5.215e-05,293.0,2389.0,2018-03-04T12:10:00Z
34073,5.514e-05,107.8566818,5.47e-05,5.757e-05,5.47e-05,5.215e-05,298.0,2402.0,2018-03-04T12:20:00Z
34074,5.47e-05,100.67854384,5.433e-05,5.65e-05,5.47e-05,5.215e-05,305.0,2412.0,2018-03-04T12:30:00Z
34075,5.49e-05,100.55854198,5.448e-05,5.65e-05,5.49e-05,5.215e-05,316.0,2421.0,2018-03-04T12:40:00Z
34076,5.485e-05,100.13270655,5.45e-05,5.65e-05,5.45e-05,5.215e-05,310.0,2423.0,2018-03-04T12:50:00Z
34077,5.579e-05,100.34106394,5.541e-05,5.65e-05,5.579e-05,5.215e-05,327.0,2416.0,2018-03-04T13:00:00Z
34078,5.586e-05,103.29058898,5.527e-05,5.69e-05,5.586e-05,5.215e-05,323.0,2411.0,2018-03-04T13:10:00Z
34079,5.568e-05,103.17743004,5.567e-05,5.69e-05,5.568e-05,5.215e-05,336.0,2416.0,2018-03-04T13:20:00Z
34080,5.586e-05,102.12532007,5.585e-05,5.69e-05,5.586e-05,5.215e-05,337.0,2420.0,2018-03-04T13:30:00Z
34081,5.617e-05,104.16380392,5.609e-05,5.69e-05,5.609e-05,5.215e-05,334.0,2430.0,2018-03-04T13:40:00Z
34082,5.714e-05,106.4480186,5.671e-05,5.78e-05,5.67e-05,5.215e-05,347.0,2408.0,2018-03-04T13:50:00Z
34083,5.633e-05,110.0786002,5.561e-05,5.78e-05,5.635e-05,5.215e-05,331.0,2431.0,2018-03-04T14:00:00Z
34084,5.654e-05,109.33604154,5.64e-05,5.78e-05,5.654e-05,5.215e-05,348.0,2460.0,2018-03-04T14:10:00Z
34085,5.626e-05,110.43873921,5.589e-05,5.78e-05,5.589e-05,5.215e-05,343.0,2472.0,2018-03-04T14:20:00Z
34086,5.62e-05,109.15046817,5.579e-05,5.78e-05,5.62e-05,5.215e-05,340.0,2470.0,2018-03-04T14:30:00Z
34087,5.59e-05,108.60063459,5.576e-05,5.78e-05,5.576e-05,5.215e-05,334.0,2462.0,2018-03-04T14:40:00Z
34088,5.541e-05,108.64061621,5.525e-05,5.78e-05,5.525e-05,5.215e-05,333.0,2468.0,2018-03-04T14:50:00Z
34089,5.533e-05,109.07881941,5.46e-05,5.78e-05,5.46e-05,5.215e-05,320.0,2467.0,2018-03-04T15:00:00Z
34090,5.5e-05,109.59101884,5.459e-05,5.78e-05,5.5e-05,5.215e-05,328.0,2470.0,2018-03-04T15:10:00Z
34091,5.502e-05,109.88640467,5.5e-05,5.78e-05,5.5e-05,5.215e-05,335.0,2485.0,2018-03-04T15:20:00Z
34092,5.575e-05,109.1190076,5.542e-05,5.78e-05,5.54e-05,5.215e-05,342.0,2486.0,2018-03-04T15:30:00Z
34093,5.549e-05,108.95604205,5.545e-05,5.78e-05,5.545e-05,5.215e-05,342.0,2490.0,2018-03-04T15:40:00Z
34094,5.544e-05,107.30735327,5.504e-05,5.78e-05,5.503e-05,5.215e-05,345.0,2486.0,2018-03-04T15:50:00Z
34095,5.577e-05,106.91748818,5.541e-05,5.78e-05,5.54e-05,5.215e-05,358.0,2484.0,2018-03-04T16:00:00Z
34096,5.599e-05,106.77214495,5.559e-05,5.78e-05,5.559e-05,5.215e-05,366.0,2491.0,2018-03-04T16:10:00Z
34097,5.607e-05,106.80131174,5.6e-05,5.78e-05,5.6e-05,5.215e-05,376.0,2493.0,2018-03-04T16:20:00Z
34098,5.649e-05,106.61841002,5.581e-05,5.78e-05,5.58e-05,5.215e-05,376.0,2487.0,2018-03-04T16:30:00Z
34099,5.627e-05,107.63701233,5.571e-05,5.78e-05,5.571e-05,5.215e-05,375.0,2495.0,2018-03-04T16:40:00Z
34100,5.569e-05,108.43545849,5.56e-05,5.78e-05,5.569e-05,5.215e-05,377.0,2502.0,2018-03-04T16:50:00Z
34101,5.625e-05,109.85406904,5.566e-05,5.78e-05,5.566e-05,5.215e-05,384.0,2500.0,2018-03-04T17:00:00Z
34102,5.624e-05,110.64916151,5.564e-05,5.78e-05,5.575e-05,5.215e-05,382.0,2514.0,2018-03-04T17:10:00Z
34103,5.622e-05,111.60392974,5.592e-05,5.78e-05,5.626e-05,5.215e-05,383.0,2508.0,2018-03-04T17:20:00Z
34104,5.657e-05,112.35606205,5.585e-05,5.78e-05,5.585e-05,5.215e-05,381.0,2507.0,2018-03-04T17:30:00Z
34105,5.6e-05,113.33333057,5.561e-05,5.78e-05,5.561e-05,5.215e-05,371.0,2517.0,2018-03-04T17:40:00Z
